ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS pp pp pp
2 2 11.7493 32.0626 26.312 -0.102777 -0.0313431 0.902385
12 2 11.2557 33.5412 27.1575 -0.687328 -1.4623 1.28037
3 4 12.3306 32.1567 25.5197 0.432415 1.45091 -1.4149
1 1 11.5818 33.0194 26.2889 1.26756 -0.136971 0.446408
15 1 10.6073 32.0503 27.6213 0.456638 -0.543687 -2.01517
4 4 12.0879 32.7139 24.7238 -1.13431 -0.126732 0.370175
14 1 10.4821 32.6094 26.8125 1.20908 0.626244 1.15086
11 1 12.212 33.502 27.262 0.525756 -0.417429 -1.78879
13 2 10.3657 33.3311 27.4356 0.825483 -0.799235 0.16003
10 1 12.747 33.6013 26.5035 -0.360647 0.803531 -0.409332
20 2 13.5804 33.0571 27.2025 -0.439553 1.46383 -0.317484
17 3 12.3164 32.3167 27.1852 -0.948737 0.976018 1.50849
18 4 13.1464 31.8546 27.0077 -0.766516 -1.68366 -1.06669
19 1 13.9574 32.2292 27.3721 0.533904 0.458441 0.0654401
7 3 13.2377 32.8205 25.0848 0.206174 -0.104901 0.909088
9 2 12.6601 32.6937 26.2647 -1.02238 0.178675 -0.0748359
6 2 12.9765 32.9979 24.1777 -1.00507 -0.375999 0.130654
5 1 12.3293 33.6045 24.427 0.716844 0.457069 -1.91837
8 3 13.5415 32.9119 26.021 1.86599 -1.70139 1.57177
16 2 11.4386 32.5174 27.4046 -1.57253 0.968924 0.509908
ITEM: TIMESTEP
15000
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 3.5000000000000000e+01
0.0000000000000000e+00 3.5000000000000000e+01
0.0000000000000000e+00 3.5000000000000000e+01
ITEM: ATOMS id type xu yu zu vx vy vz
12 2 12.6327 33.2152 27.116 -0.243878 -2.02806 0.815643
1 1 12.1851 34.2344 26.4283 0.259616 0.0468635 1.3182
15 1 12.7403 31.6453 26.9158 -2.43975 -0.183616 -0.247187
14 1 12.4479 31.7519 26.005 0.517939 0.729303 -0.00201234
13 2 12.2873 32.524 26.5811 0.210502 1.81489 0.765749
16 2 12.4445 31.5329 27.8261 0.597912 -0.228109 0.328664
2 2 12.5974 33.9406 25.6658 0.987931 0.927757 -0.494897
3 4 12.1288 33.9322 24.8499 -0.768517 0.457298 -0.189886
4 4 11.4174 33.4279 25.1908 0.0566585 -0.883655 -0.0206377
11 1 13.3073 32.5563 26.9373 1.32592 0.973296 -0.299824
10 1 13.106 32.8841 26.0525 1.48653 -0.111402 -1.73711
20 2 11.2165 32.8443 27.2731 -0.568562 -0.225733 -1.28445
17 3 12.5469 31.9895 28.6849 0.718417 -1.06204 0.154898
18 4 12.4256 32.6033 27.9347 -0.243713 -0.323109 -1.73325
19 1 11.7236 33.2358 27.9345 -1.02374 1.41574 0.123985
7 3 11.9469 32.0401 24.8305 -0.129202 -2.06547 -0.699471
9 2 12.3719 32.7144 25.4184 -1.13173 1.06671 0.179295
